Height(Inches),Weight(Pounds),Altura,Peso
67.70414,129.5662,171.9685156,58.770191790400006
70.21315,143.1277,178.341401,64.9215796984
71.55881,140.8115,181.75937739999998,63.870969908
65.74844,118.1262,167.00103760000002,53.5810993104
65.92318,115.5208,167.4448772,52.399310713599995
68.39851,139.0805,173.7322154,63.085802156
67.13347,117.7219,170.5190138,53.397712064800004
69.06374,113.4222,175.4218996,51.4474025424
69.31382,107.9401,176.05710280000002,48.9607658392
68.40244,130.7315,173.7421976,59.298762548000006
66.16601,109.7068,168.0616654,49.7621268256
68.7271,134.0751,174.56683399999997,60.815392759199995
67.8651,100.6523,172.377354,45.6550780616
65.13709,103.7386,165.44820860000002,47.0549990512
68.3908,128.9968,173.71263199999999,58.511916505600006
69.0989,140.9024,175.51120600000002,63.9122014208
70.78829,116.0327,179.80225660000002,52.6315044584
66.82614,103.8567,169.7383956,47.1085682664
68.51919,135.0276,174.03874259999998,61.247439139200004
63.42416,115.1669,161.0973664,52.2387845048
68.67133,138.4376,174.4251782,62.7941878592
68.69668,141.5566,174.4895672,64.2089413072
68.74929,132.1818,174.6231966,59.9566070256
67.80121,149.1847,172.2150734,67.6689864424
66.66077,133.2206,169.3183558,60.42779839519999
65.65457,125.0592,166.7626078,56.7258526464
67.32239,123.0962,170.9988706,55.835451550399995
65.64744,135.0891,166.74449760000002,61.2753350472
66.16885,115.675,168.068879,52.4692546
68.84435,129.7317,174.86464900000001,58.845261266399994
70.3845,132.3889,178.77663,60.050545928800005
64.15154,121.0638,162.94491159999998,54.9135711696
65.93081,121.1675,167.46425739999998,54.96060866
66.42939,124.7448,168.7306506,56.5832433216
67.0965,128.85,170.42511000000002,58.445329199999996
67.67338,118.6532,171.8903852,53.8201422944
67.32413,135.3278,171.00329019999998,61.3836074576
70.519,129.3913,179.11826000000002,58.6908585496
66.28763,124.8871,168.37058019999998,56.6477894632
66.89899,131.4067,169.9234346,59.6050278664
68.60623,129.9693,174.2598242,58.9530347256
65.64473,111.3161,166.7376142,50.4920924312
67.57584,116.4266,171.6426336,52.8101743472
67.27226,117.229,170.87154040000001,53.174136568
68.58803,143.4394,174.2135962,65.0629643248
69.20003,131.5186,175.7680762,59.65578481119999
69.54645,115.0614,176.64798299999998,52.190930548800004
66.96253,110.8142,170.0848262,50.2644346064
64.22288,124.7478,163.12611520000002,56.5846040976
65.11698,129.2592,165.3971292,58.630939046399995
67.36456,123.3457,171.1059824,55.9486227544
67.49718,124.9092,171.4428372,56.657813846399996
68.31028,142.7313,173.50811120000003,64.7417758296
70.80122,127.9696,179.8350988,58.0459868032
66.93479,133.0576,170.01436660000002,60.3538628992
67.75842,131.14,172.1063868,59.484054879999995
63.81449,119.4379,162.0888046,54.1760759368
68.51883,132.3252,174.03782819999998,60.0216521184
70.23493,125.7225,178.39672220000003,57.026720219999994
68.61403,133.7697,174.2796362,60.6768657624
68.03872,136.8378,172.8183488,62.068531377599996
69.29088,122.7787,175.9988352,55.691436090399996
71.26954,135.0683,181.02463160000002,61.265900333599994
64.91601,110.2655,164.8866654,50.015548676
67.18613,124.0557,170.65277020000002,56.2706730744
70.79073,125.8297,179.8084542,57.0753452824
69.88144,129.0521,177.4988576,58.5370001432
66.10857,122.8552,167.9157678,55.7261358784
70.34043,129.3487,178.6646922,58.6715355304
70.71954,128.7553,179.6276316,58.402374037600005
68.49864,113.5357,173.9865456,51.4988852344
64.68471,118.1635,164.2991634,53.598018292
67.81336,125.1218,172.2459344,56.7542475056
67.32677,116.7349,171.00999579999998,52.9500167608
70.80715,139.2165,179.85016099999999,63.147490667999996
68.27181,133.8987,173.4103974,60.7353791304
67.79985,144.0007,172.211619,65.3175655144
70.24363,127.7861,178.4188202,57.9627526712
69.0627,108.916,175.419258,49.403426272
68.64606,109.8435,174.36099240000001,49.824132852000005
68.43749,122.3513,173.83122459999998,55.4975708696
66.564,118.0219,169.07255999999998,53.533789664800004
68.73434,132.5926,174.5852236,60.1429426192
70.34988,131.2347,178.6886952,59.5270100424
68.32147,132.9566,173.53653380000003,60.3080501072
68.85217,150.0004,174.8845118,68.0389814368
70.0906,138.4704,178.030124,62.8090656768
71.53276,125.8273,181.6932104,57.074256661599996
68.42484,131.4501,173.79909360000002,59.6247137592
68.58043,122.8021,174.1942922,55.7020501432
68.58863,121.4833,174.2151202,55.1038530136
66.78852,125.8598,169.64284080000002,57.0889984016
71.05294,140.8371,180.47446760000003,63.882581863199995
67.87961,119.2717,172.4142094,54.1006889464
68.17244,135.1764,173.1579976,61.3149336288
70.42742,141.1003,178.8856468,64.0019672776
67.19885,119.4295,170.68507899999997,54.172265764
68.59893,123.1239,174.2412822,55.848016048800005
68.32595,117.3794,173.54791300000002,53.2423568048
65.62714,121.2559,166.6929356,55.000706192799996
70.04301,154.9343,177.9092454,70.2769590056
68.38119,122.0905,173.68822260000002,55.379274076
67.52926,126.9393,171.5243204,57.5786509656
68.10619,124.0167,172.9897226,56.2529829864
65.46141,108.8987,166.27198140000002,49.3955791304
67.06246,128.834,170.3386484,58.438071728000004
65.34267,129.1537,165.97038179999998,58.58308509039999
70.5704,130.5011,179.248816,59.1942549512
72.34839,157.8066,183.76491059999998,71.5798113072
60.27836,110.1138,153.1070344,49.946738769599996
67.61855,103.0198,171.751117,46.728957121600004
71.49569,144.1566,181.5990526,65.3882805072
68.74794,124.4705,174.6197676,56.458823036
69.91849,135.1641,177.59296460000002,61.30935444719999
65.19504,112.8648,165.59540160000003,51.1945703616
68.38232,126.0162,173.6910928,57.1599401904
67.25518,122.1221,170.8281572,55.3936075832
68.93483,127.7623,175.09446820000002,57.9519571816
68.44699,123.1308,173.8553546,55.85114583359999
66.32658,132.9695,168.46951320000002,60.313901444
69.33376,117.9713,176.1077504,53.5108379096
67.53281,125.2872,171.5333374,56.8292716224
70.46549,125.7753,178.9823446,57.0506698776
66.48216,114.7755,168.86468639999998,52.061248596
65.5645,124.9968,166.53383,56.6975485056
68.55191,136.3553,174.12185140000003,61.8496732376
69.95594,139.5419,177.6880876,63.295089504799996
69.92062,140.3966,177.5983748,63.6827745872
67.83218,133.3225,172.29373719999998,60.47401942
67.42913,130.3175,171.2699902,59.11097546
66.70177,124.9376,169.42249579999998,56.6706958592
70.21284,122.9461,178.3406136,55.7673673912
67.96958,126.7309,172.64273319999998,57.4841223928
67.92194,120.0718,172.52172760000002,54.4636079056
68.80637,134.3642,174.7681798,60.9465262064
69.10289,139.7602,175.5213406,63.3941086384
70.25784,123.1635,178.4549136,55.865978292
66.35824,122.6852,168.54992959999998,55.6490252384
66.29874,118.2763,168.3987996,53.649183469600004
69.23979,134.1059,175.8690666,60.8293633928
69.96459,123.4101,177.7100586,55.9778340792
70.33325,130.2675,178.64645500000003,59.08829586
67.8791,123.0713,172.412914,55.824157109599994
69.80115,140.0347,177.29492100000002,63.51861964239999
71.85087,149.4641,182.5012098,67.7957200472
68.86095,135.3824,174.906813,61.408373580799996
68.26626,139.32,173.3963004,63.194437439999994
68.22977,132.8191,173.30361580000002,60.24568120719999
68.87266,134.2836,174.9365564,60.909966691200005
68.69331,119.1176,174.48100739999998,54.030790419199995
69.50191,124.9842,176.53485139999998,56.6918332464
67.13278,126.6367,170.5172612,57.441394026400005
68.07784,112.9545,172.91771359999998,51.235257563999994
65.60161,132.3679,166.6280894,60.041020496799995
66.25651,108.6773,168.29153540000001,49.2951538616
65.57211,117.4159,166.5531594,53.2589129128
69.01055,100.181,175.28679699999998,45.441300152
64.2501,107.6959,163.195254,48.8499986728
70.00883,129.8113,177.82242820000002,58.88136718959999
67.42102,147.3407,171.2493908,66.8325627944
65.37725,142.2231,166.05821500000002,64.5112603752
66.4546,122.3176,168.794684,55.4822848192
66.25961,135.4493,168.2994094,61.4387188856
64.69471,112.4972,164.32456340000002,51.027829942400004
70.89926,149.3595,180.0841204,67.748274324
67.05572,126.9729,170.32152879999998,57.5938916568
66.16531,132.4495,168.0598874,60.078033604
67.22303,135.8181,170.7464962,61.606003615199995
69.51503,124.8695,176.56817619999998,56.639806244
65.44081,115.6159,166.2196574,52.4424473128
66.5001,109.6408,168.910254,49.7321897536
66.04055,121.2501,167.742997,54.9980753592
67.5518,132.2297,171.581572,59.9783340824
69.06258,129.0295,175.4189532,58.52674896400001
65.86704,129.4721,167.30228160000001,58.72750878320001
66.38913,136.9183,168.62839019999998,62.10504553359999
67.06884,123.9572,170.35485359999998,56.2259942624
65.41938,119.476,166.1652252,54.193357792
70.53863,128.5198,179.1681202,58.2955531216
66.42745,128.774,168.725723,58.410856208
67.52661,121.3385,171.51758940000002,55.038172892
70.4217,123.358,178.871118,55.954201936000004
69.38026,130.7818,176.22586040000002,59.3215782256
66.94303,134.8107,170.03529619999998,61.1490550344
66.50907,123.5263,168.9330378,56.0305414696
67.29972,128.9403,170.9412888,58.486288557600005
69.81584,139.2252,177.3322336,63.1514369184
67.38016,120.8477,171.14560640000002,54.815549938400004
67.70214,126.4529,171.9634356,57.3580238168
69.10227,130.6785,175.51976580000002,59.274722172000004
67.94031,121.4563,172.5683874,55.0916060296
68.26271,123.7273,173.3872834,56.1217134616
67.5991,132.0902,171.701714,59.9150579984
70.1651,143.8473,178.21935399999998,65.2479845016
68.83927,134.9782,174.8517458,61.225031694399995
68.96635,117.2842,175.174529,53.1991748464
67.11342,128.5372,170.4680868,58.303445622400005
67.68551,121.7078,171.9211954,55.205684417600004
66.45664,123.3311,168.79986559999998,55.942000311200005
66.89404,106.7602,169.9108616,48.4255726384
69.61824,120.5271,176.8303296,54.6701283432
74.04804,149.6303,188.0820216,67.8711070376
69.64822,142.7772,176.9064788,64.76259570239999
68.92365,115.4178,175.066071,52.352590737599996
67.36277,119.6295,171.1014358,54.262984163999995
68.34878,134.3189,173.6059012,60.925978488800006
66.00426,128.4332,167.65082040000001,58.2562720544
69.14864,126.6413,175.6375456,57.4434805496
68.49425,117.5148,173.975395,53.3037731616
68.06637,134.2341,172.88857980000003,60.88751388720001
72.93887,144.9647,185.2647298,65.75482820239999
66.18115,132.6478,168.100121,60.167980897599996
67.99965,119.7057,172.719111,54.297547874399996
66.96461,117.8036,170.0901094,53.4347705312
67.74233,137.5251,172.06551819999999,62.38028515920001
67.25235,127.1944,170.82096900000002,57.6943622848
68.93064,118.6825,175.08382559999998,53.833432540000004
67.66692,122.408,171.8739768,55.523289536
68.36323,127.859,173.6426042,57.995819528
68.5151,124.2807,174.028354,56.372731274399996
68.59649,126.3488,174.23508460000002,57.3108048896
67.89703,117.1268,172.4584562,53.1277794656
68.54559,123.3066,174.1057986,55.9308873072
68.57763,130.224,174.1871802,59.068564607999996
65.30062,129.1373,165.86357479999998,58.57564618160001
69.64468,132.1716,176.8974872,59.9519803872
68.60546,139.3675,174.25786839999998,63.21598306
66.67257,120.0443,169.3483278,54.4511341256
67.51525,135.3145,171.488735,61.377574684
69.19989,128.2222,175.7677206,58.16056414239999
69.93288,144.365,177.6295152,65.48280908000001
67.73185,129.3353,172.038899,58.665457397599994
69.01928,126.148,175.3089712,57.219723615999996
68.85323,122.8646,174.88720419999999,55.730399643199995
64.28729,107.047,163.2897166,48.555662823999995
72.16006,143.1819,183.2865524,64.9461643848
67.89779,141.3709,172.4603866,64.1247092728
69.10375,122.7892,175.523525,55.6961988064
65.65523,137.5148,166.76428420000002,62.3756131616
68.82547,117.8694,174.8166938,53.4646168848
68.48097,122.2078,173.9416638,55.432480417600004
66.68648,117.8087,169.3836592,53.4370838504
66.62504,126.9058,169.22760159999999,57.5634556336
64.97433,103.1333,165.03479819999998,46.780439813600005
61.90725,78.56785,157.244415,35.637748217200006
66.97721,139.1241,170.1221134,63.1055787672
66.48817,111.8809,168.8799518,50.7482811928
66.08182,128.2333,167.8478228,58.16559901360001
67.8436,120.26,172.322744,54.54897392
68.57876,148.3076,174.19005040000002,67.2711408992
68.22504,142.7289,173.2916016,64.7406872088
65.79376,113.9473,167.1161504,51.685583701599995
69.42855,137.6963,176.34851700000002,62.4579401096
69.73313,128.2394,177.12215020000002,58.16836592479999
66.27846,96.95428,168.3472884,43.97768577376
70.91261,149.4527,180.1180294,67.79054909839999
69.76864,138.425,177.21234560000002,62.788472600000006
66.6929,123.4958,169.39996599999998,56.016706913600004
67.84359,138.9076,172.32271860000003,63.0073760992
69.76751,123.4689,177.2094754,56.004505288800004
70.53942,148.3832,179.17012680000002,67.30543245439999
68.88232,134.5561,174.96109280000002,61.03357051119999
67.76694,132.0017,172.12802760000002,59.874915106399996
69.68007,115.6036,176.9873778,52.4368681312
70.30177,114.5099,178.5664958,51.9407745608
68.39681,131.135,173.72789740000002,59.48178692
68.67559,137.2308,174.4359986,62.24679303359999
67.25836,113.6762,170.8362344,51.562614910399994
68.33766,135.9751,173.5776564,61.677217559199995
68.73641,133.9187,174.59048140000002,60.7444509704
69.74424,135.1867,177.1503696,61.3196056264
66.69188,119.4333,169.3973752,54.1739894136
62.52876,108.1177,158.8230504,49.0413237784
65.53571,117.106,166.4607034,53.118344752
66.18274,115.6559,168.1041596,52.4605909928
69.41864,117.3108,176.32334559999998,53.2112403936
67.08846,119.7923,170.4046884,54.3368289416
65.80637,134.2886,167.1481798,60.9122346512
70.23935,147.1002,178.407949,66.7234739184
65.33009,112.1983,165.9384286,50.8922512936
65.74455,121.3022,166.99115700000002,55.0217075024
68.90467,126.1829,175.0178618,57.2355539768
69.09536,121.7585,175.5022144,55.228681531999996
68.01171,130.9674,172.7497434,59.4057649008
67.90225,120.5844,172.471715,54.6961191648
67.34009,123.8478,171.0438286,56.1763712976
66.46165,108.9752,168.81259100000003,49.4302789184
66.75233,134.2032,169.5509182,60.8734978944
70.18221,120.1313,178.2628134,54.4905966296
66.7024,122.7568,169.424096,55.6815024256
67.3595,128.4038,171.09313,58.242936449599995
69.08157,123.6703,175.4671878,56.095858717599995
70.2507,132.496,178.43677799999998,60.099125632
69.6539,138.9897,176.92090599999997,63.0446160024
68.02248,139.3765,172.7770992,63.220065387999995
69.56277,127.1687,176.6894358,57.6827049704
68.46777,137.1892,173.9081358,62.2279236064
67.83868,124.7676,172.3102472,56.5935852192
65.61422,107.7261,166.66011880000002,48.8636971512
69.45527,139.142,176.4163858,63.113698064
66.28291,126.9862,168.3585914,57.599924430399994
67.56837,129.8583,171.6236598,58.902686013600004
70.12988,120.9723,178.1298952,54.8720675016
68.93421,124.3325,175.09289339999998,56.396227339999996
68.81879,126.6826,174.7997266,57.462213899199995
65.99333,130.4177,167.6230582,59.156425378399994
66.81007,127.9307,169.6975778,58.0283420744
67.94457,124.4599,172.5792078,56.4540149608
71.4938,145.451,181.59425199999998,65.975409992
65.07798,131.2823,165.2980692,59.54860102159999
69.62029,137.4994,176.83553659999998,62.3686278448
67.5144,139.3524,171.48657599999999,63.20913382079999
68.40947,134.8715,173.7600538,61.176633427999995
66.00603,110.5781,167.6553162,50.157341535200004
68.33191,123.6727,173.56305139999998,56.0969473384
67.87778,112.5046,172.4095612,51.0311865232
68.97539,119.726,175.1974906,54.306755792
68.35379,130.8928,173.6186266,59.371926937599994
67.18885,139.5173,170.659679,63.2839311416
64.66663,125.7713,164.2532402,57.048855509599996
70.8471,141.3167,179.95163399999998,64.1001245864
65.85219,123.4676,167.26456259999998,56.0039156192
65.77447,117.2936,167.0671538,53.2034386112
67.52969,133.6229,171.5254126,60.610278456799996
67.40883,137.1679,171.21842819999998,62.218262096800004
66.12206,126.2247,167.95003240000003,57.254514122399996
67.61112,133.3822,171.7322448,60.501098862400006
65.59254,128.3061,166.6050516,58.19862051119999
66.38916,121.0049,168.6284664,54.8868546008
68.18774,121.2644,173.1968596,55.0045617248
66.10402,112.9015,167.90421080000002,51.211217188
67.64821,122.4457,171.82645340000002,55.5403899544
66.43868,125.0148,168.7542472,56.705713161599995
63.50433,117.6413,161.3009982,53.3611525496
67.40581,140.1673,171.2107574,63.578765941600004
68.88553,144.6597,174.96924620000001,65.61648264239999
64.19132,109.6336,163.0459528,49.7289238912
64.87451,124.6717,164.7812554,56.5500857464
67.55913,128.8533,171.6001902,58.44682605359999
71.62407,143.172,181.92513780000002,64.94167382399999
67.8134,121.2207,172.246036,54.984739754399996
67.20623,127.9349,170.7038242,58.0302471608
67.80392,114.6993,172.22195680000002,52.0266848856
67.19869,130.2931,170.6846726,59.099907815200005
67.85377,109.7363,172.3485758,49.7755077896
66.70262,128.6075,169.42465479999998,58.335333139999996
72.60211,142.884,184.4093594,64.81103932799999
68.85807,120.9967,174.8994978,54.8831351464
69.56765,121.9698,176.701831,55.3245255216
66.10458,120.3264,167.9056332,54.5790924288
67.18371,132.8096,170.6466234,60.24137208319999
71.11644,128.7753,180.6357576,58.411445877599995
70.62083,144.7966,179.3769082,65.6785793872
66.12419,120.1358,167.9554426,54.492637793600004
68.95687,150.6544,175.1504498,68.3356306048
65.39463,119.9506,166.10236020000002,54.40863255519999
70.83034,134.1303,179.90906360000002,60.8404310376
68.86758,132.4712,174.92365320000002,60.087876550400004
68.49492,132.0698,173.9770968,59.90580472159999
